search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,is_baseline,benchmark_id,selection_stage,pairwise_jaccard_mean,pairwise_jaccard_min,seed_count
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_001_pb_005,winner_combo,winner plus spec low-tail trimming and a mild point-biserial floor,deterministic_info,False,truthfulqa,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_001_pb_005,winner_combo,winner plus spec low-tail trimming and a mild point-biserial floor,deterministic_info,False,truthfulqa,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_001_pb_005,winner_combo,winner plus spec low-tail trimming and a mild point-biserial floor,deterministic_info,False,winogrande,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_001_pb_005,winner_combo,winner plus spec low-tail trimming and a mild point-biserial floor,deterministic_info,False,winogrande,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,arc,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,arc,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,gsm8k,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,gsm8k,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,hellaswag,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,hellaswag,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,mmlu,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,mmlu,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,truthfulqa,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,truthfulqa,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,winogrande,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_low_tail_002,winner_low_tail,winner plus a slightly stronger low-tail trim,deterministic_info,False,winogrande,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,arc,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,arc,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,gsm8k,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,gsm8k,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,hellaswag,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,hellaswag,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,mmlu,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,mmlu,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,truthfulqa,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,truthfulqa,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,winogrande,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_002,winner_discrimination,winner plus a very light point-biserial floor,deterministic_info,False,winogrande,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,arc,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,arc,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,gsm8k,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,gsm8k,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,hellaswag,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,hellaswag,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,mmlu,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,mmlu,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,truthfulqa,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,truthfulqa,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,winogrande,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_005,winner_discrimination,winner plus a mild point-biserial floor,deterministic_info,False,winogrande,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,arc,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,arc,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,gsm8k,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,gsm8k,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,hellaswag,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,hellaswag,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,mmlu,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,mmlu,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,truthfulqa,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,truthfulqa,preselect,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,winogrande,final,1.0,1.0,1
real_exploration_seed7,large_release_default_subset,large release-default real-data subset,relaxed_pb_010,winner_discrimination,winner plus a stricter point-biserial floor,deterministic_info,False,winogrande,preselect,1.0,1.0,1
